"protein"	"m_diff"	"pval"	"adjpval"	"drug"
"ZNF146"	0.358510274351743	0.00181430556038575	0.481712672320095	"Tacrolimus"
"FNBP1L"	0.841447899222221	0.00221072754933065	0.481712672320095	"Tacrolimus"
"CNOT7"	0.133316880551706	0.00243831416134707	0.481712672320095	"Tacrolimus"
"CCNE2"	0.450656552792761	0.0024522571703272	0.481712672320095	"Tacrolimus"
"ZIC2"	1.67515504726422	0.0025583831227222	0.481712672320095	"Tacrolimus"
"TAF3"	0.126248765572262	0.00260803401253624	0.481712672320095	"Tacrolimus"
"INPP5E"	0.282610922564261	0.00262513061957301	0.481712672320095	"Tacrolimus"
"STIM2"	0.668192531280297	0.00272535817798769	0.481712672320095	"Tacrolimus"
"NLGN4X"	1.47901612206562	0.00288085945004442	0.481712672320095	"Tacrolimus"
"RTF1"	0.20356788642397	0.00319114564522541	0.481712672320095	"Tacrolimus"
"RFC5"	0.148890074500668	0.00319941582043849	0.481712672320095	"Tacrolimus"
"C2CD3"	0.177786258054392	0.0032007150696218	0.481712672320095	"Tacrolimus"
"FERMT1"	1.41500722779626	0.00336325574163399	0.481712672320095	"Tacrolimus"
"FAR2"	0.746497548253485	0.00344410186345255	0.481712672320095	"Tacrolimus"
"LRATD2"	0.605136084905409	0.00365626691952072	0.481712672320095	"Tacrolimus"
"SFI1"	0.406450708550796	0.00374188870094328	0.481712672320095	"Tacrolimus"
"PCNX4"	0.678511371767066	0.00377237017518742	0.481712672320095	"Tacrolimus"
"MIS18BP1"	0.363064076624602	0.00387941546465738	0.481712672320095	"Tacrolimus"
"SESTD1"	0.325866591403896	0.00414541690154851	0.481712672320095	"Tacrolimus"
"STOML1"	0.361153690616274	0.00425944549700538	0.481712672320095	"Tacrolimus"
"CDC45"	0.304663096033457	0.00431295994215302	0.481712672320095	"Tacrolimus"
"CIZ1"	0.32115154646371	0.00431366840807375	0.481712672320095	"Tacrolimus"
"CNTNAP1"	0.782736352360723	0.00443689389781806	0.481712672320095	"Tacrolimus"
"MPHOSPH9"	0.185933945360461	0.00446819275637586	0.481712672320095	"Tacrolimus"
"ITGA6"	0.9158480089624	0.00447249943952566	0.481712672320095	"Tacrolimus"
"ITPKA"	0.600341696611263	0.00457238575439222	0.481712672320095	"Tacrolimus"
"BLVRA"	1.06010055886781	0.00458892001608444	0.481712672320095	"Tacrolimus"
"RTL10"	0.423121761107719	0.00460397407855181	0.481712672320095	"Tacrolimus"
"APOBEC3B"	0.8170508458945	0.00476963186038756	0.481712672320095	"Tacrolimus"
"PIAS2"	0.367986917748071	0.00477575781724009	0.481712672320095	"Tacrolimus"
"FANCD2"	0.353121037462016	0.00507849431373417	0.481712672320095	"Tacrolimus"
"RAD54L"	0.375897676862913	0.00512637219765817	0.481712672320095	"Tacrolimus"
"ZGRF1"	0.27343343227473	0.00528792034663274	0.481712672320095	"Tacrolimus"
"SPATA33"	0.310359488271218	0.00533309635909503	0.481712672320095	"Tacrolimus"
"WRN"	0.344943865424385	0.00536995652841337	0.481712672320095	"Tacrolimus"
"DCAF12"	0.37260751235049	0.00539311153898436	0.481712672320095	"Tacrolimus"
"LUC7L"	0.464537553498605	0.00543258241793709	0.481712672320095	"Tacrolimus"
"ESCO2"	0.356522937309326	0.00549820993027826	0.481712672320095	"Tacrolimus"
"RNF169"	0.241703661247118	0.00555256271224414	0.481712672320095	"Tacrolimus"
"SPIRE1"	2.13494258590091	0.00564049278637675	0.481712672320095	"Tacrolimus"
"RFC1"	0.154289497735401	0.00578557341762586	0.481712672320095	"Tacrolimus"
"CEP78"	0.36972238281662	0.00580549759704968	0.481712672320095	"Tacrolimus"
"CFAP20"	0.163983602146105	0.00581157509853814	0.481712672320095	"Tacrolimus"
"ACTL6A"	0.203104812029206	0.00582212222509764	0.481712672320095	"Tacrolimus"
"ZNF33A"	0.246829507371478	0.00586047506466374	0.481712672320095	"Tacrolimus"
"USP22"	0.215301394111706	0.00591970002738494	0.481712672320095	"Tacrolimus"
"HIRIP3"	0.476662371380794	0.00596383400183574	0.481712672320095	"Tacrolimus"
"SPC25"	0.283774751013302	0.00601861360222902	0.481712672320095	"Tacrolimus"
"STT3B"	0.47253822437059	0.00603103347564045	0.481712672320095	"Tacrolimus"
"BCL7C"	0.537467511406272	0.00612472460772448	0.481712672320095	"Tacrolimus"
"KIF24"	0.323889117405607	0.00620663638570905	0.481712672320095	"Tacrolimus"
"SNTB2"	0.308140529339372	0.00625152761050627	0.481712672320095	"Tacrolimus"
"SFSWAP"	0.11639587812217	0.00627037934873018	0.481712672320095	"Tacrolimus"
"BRCA2"	0.338198460805909	0.00652363205095268	0.482595277902038	"Tacrolimus"
"ZNF217"	0.625628502513701	0.00662229508960615	0.482595277902038	"Tacrolimus"
"AC004706.3"	0.371900595253525	0.00673594950191714	0.482595277902038	"Tacrolimus"
"PCNA"	0.163311616235501	0.00677838608654784	0.482595277902038	"Tacrolimus"
"NPHP4"	0.240940457583015	0.0068697692746331	0.482595277902038	"Tacrolimus"
"GOLM1"	0.85934584930005	0.00693543327026656	0.482595277902038	"Tacrolimus"
"SNRNP25"	0.283260457992666	0.00699468023726021	0.482595277902038	"Tacrolimus"
"ARHGEF17"	1.02709447485185	0.00701248823351197	0.482595277902038	"Tacrolimus"
"FKRP"	0.202157335498532	0.0070671016002117	0.482595277902038	"Tacrolimus"
"PPP4C"	0.120008710926454	0.00721171895759052	0.486116384960683	"Tacrolimus"
"FAM174B"	0.950114238733858	0.00729996765459257	0.488910654199892	"Tacrolimus"
"LSM5"	0.44387840081283	0.0074609486842451	0.490774808282723	"Tacrolimus"
"STK36"	0.379492055244774	0.00748933231396338	0.490774808282723	"Tacrolimus"
"ASF1B"	0.313110873355806	0.00751569384812745	0.490774808282723	"Tacrolimus"
"GPSM1"	1.35386085904248	0.00772895300884523	0.499468836370299	"Tacrolimus"
"CYTH2"	0.529918221721603	0.00790769591558096	0.503778091012133	"Tacrolimus"
"TCEANC2"	0.238087330705662	0.00820248080503962	0.511915447204069	"Tacrolimus"
"PVR"	1.01391875015802	0.00839390352631572	0.511915447204069	"Tacrolimus"
"C7orf25"	0.3778737519276	0.0084327555744919	0.511915447204069	"Tacrolimus"
"ARL13B"	0.279641098527531	0.00860142980587673	0.511915447204069	"Tacrolimus"
"FKBP10"	1.42648406870352	0.00861517886273773	0.511915447204069	"Tacrolimus"
"RANBP6"	0.386449389171182	0.00867277164775558	0.511915447204069	"Tacrolimus"
"PARD3"	0.813355370402178	0.00871433244682187	0.511915447204069	"Tacrolimus"
"VANGL1"	0.578261936846733	0.00876774898261189	0.511915447204069	"Tacrolimus"
"CENPW"	0.605843719574774	0.00877775739874022	0.511915447204069	"Tacrolimus"
"NUSAP1"	0.587575898328072	0.0088193702619384	0.511915447204069	"Tacrolimus"
"ZNF584"	0.497385188416611	0.00905093514387417	0.516530294478626	"Tacrolimus"
"RNF114"	0.236939496456843	0.00905451770780186	0.516530294478626	"Tacrolimus"
"DNAJC4"	0.408849413635462	0.0090710083574587	0.516530294478626	"Tacrolimus"
"EPB41L4B"	1.02825990968883	0.00930826305767442	0.516530294478626	"Tacrolimus"
"ZFHX2"	0.857211320684431	0.00933393494871289	0.516530294478626	"Tacrolimus"
"STK19"	0.434681612129792	0.00954157224678166	0.516530294478626	"Tacrolimus"
"MTA1"	0.15468984153194	0.00972932490250679	0.517826926371471	"Tacrolimus"
"JRK"	0.30316679695419	0.00980987433680261	0.517826926371471	"Tacrolimus"
"PRX"	1.84065181030492	0.00982035181399231	0.517826926371471	"Tacrolimus"
"C18orf25"	0.428318309829222	0.00985574285592934	0.517826926371471	"Tacrolimus"
"GRB10"	0.63027775109073	0.0099124603057326	0.517826926371471	"Tacrolimus"
"FAM160B2"	0.739839061832277	5.39873603052724e-11	5.17090937003899e-07	"TAK-901"
"SYNJ2"	1.05538879723142	5.59761506331237e-08	9.85764219409373e-05	"TAK-901"
"SLC27A2"	1.78200229954296	6.17517782048052e-08	9.85764219409373e-05	"TAK-901"
"RAB9B"	0.766245194607568	3.82868493336249e-07	0.000280584863292997	"TAK-901"
"ARHGAP32"	1.14103892709964	4.49004410383029e-07	0.000280584863292997	"TAK-901"
"TCEAL4"	1.31167403661323	4.55645349769658e-07	0.000280584863292997	"TAK-901"
"NAGA"	0.684932068938939	7.81457458122221e-07	0.000418379313965995	"TAK-901"
"NUCB2"	0.539439756017768	8.10882425500082e-07	0.000418379313965995	"TAK-901"
"MAGI3"	0.945585526279573	9.73157034739803e-07	0.000466044903936892	"TAK-901"
"ZNF316"	0.281972270180112	1.24218772364986e-06	0.000566555905577067	"TAK-901"
"FZD2"	0.726829591457054	1.38641745584664e-06	0.000603595745095414	"TAK-901"
"LTF"	0.817464563144652	1.77958905390606e-06	0.000710204331596344	"TAK-901"
"RGL2"	0.431463608869083	2.5161657612763e-06	0.000963993426460178	"TAK-901"
"CD96"	1.17673476149949	3.41762715882458e-06	0.00119386877772443	"TAK-901"
"AIF1"	0.904012357761941	3.49011544960158e-06	0.00119386877772443	"TAK-901"
"MAGI1"	1.68486717139839	5.44978086282215e-06	0.00157330292474631	"TAK-901"
"MED13L"	0.442373833412875	5.51288146266327e-06	0.00157330292474631	"TAK-901"
"RNF167"	0.647653799316635	7.5144714389107e-06	0.00184547711389453	"TAK-901"
"NDRG2"	1.04778918515148	1.01513412709051e-05	0.00230964837437771	"TAK-901"
"ADAM10"	0.50883538769539	1.25182253010241e-05	0.00266443470962687	"TAK-901"
"ADARB1"	1.01651586446223	1.58239130042128e-05	0.00324509060124452	"TAK-901"
"CHSY1"	0.303039184578723	1.73861341739054e-05	0.00345751842386644	"TAK-901"
"PLGRKT"	0.496332986535161	2.1628400623553e-05	0.00414313642344781	"TAK-901"
"PLEKHO1"	0.494149275950167	3.12557613860974e-05	0.00574660369656194	"TAK-901"
"DAB2"	1.11324505305688	3.16375074806875e-05	0.00574660369656194	"TAK-901"
"SAMSN1"	1.0616623254337	4.53126836582255e-05	0.00733712681530628	"TAK-901"
"APOBR"	0.956096378970707	4.77801477854945e-05	0.00738126218531398	"TAK-901"
"MAP3K2"	0.181334581147382	5.4787423056211e-05	0.0080731375081906	"TAK-901"
"PML"	0.455429142029733	6.69130110620872e-05	0.00942489441106869	"TAK-901"
"M6PR"	0.207083073945545	7.75086651205002e-05	0.0107591013699152	"TAK-901"
"RAB38"	0.426047344501084	8.10292832693806e-05	0.0109309644387905	"TAK-901"
"SLFN5"	1.11283848393463	0.00010182886679649	0.0128554190868368	"TAK-901"
"CHCHD2"	0.369263068888993	0.000102005831133806	0.0128554190868368	"TAK-901"
"CASP14"	0.621654002585439	0.000106247641515399	0.0132161027329154	"TAK-901"
"SHANK1"	0.941081254100014	0.000119928669982373	0.0143584600136396	"TAK-901"
"FAM169A"	0.904494759226673	0.000122001490391753	0.014426299691015	"TAK-901"
"CD93"	0.82716792288203	0.000131479685831727	0.0149918146535271	"TAK-901"
"TANC2"	0.909203795114175	0.000147021896430912	0.0165667732237092	"TAK-901"
"TBC1D8"	0.641469163293211	0.000151103743558016	0.0168287401837056	"TAK-901"
"MYOM2"	0.83800869070122	0.000156092289665316	0.017184505177177	"TAK-901"
"ZNF219"	0.738474177019591	0.000160024972519749	0.0173512314122447	"TAK-901"
"N4BP2"	0.432299123368318	0.000167834244619753	0.0176650153293186	"TAK-901"
"EVL"	0.762985006688557	0.000175667959723914	0.0180919109487704	"TAK-901"
"PVR"	0.98071711231375	0.000183052575079989	0.0186518889799589	"TAK-901"
"SFXN2"	0.847763833733713	0.000197161788921616	0.0196858108156142	"TAK-901"
"MED7"	0.233999393370688	0.000205483146150827	0.0200828323860471	"TAK-901"
"ACADVL"	0.474295343269012	0.000216662988445085	0.0203940406556954	"TAK-901"
"STING1"	0.773743296221381	0.000224823075590411	0.0209063632816015	"TAK-901"
"NOTCH1"	0.714133417722897	0.000236766941977401	0.0216526407487273	"TAK-901"
"JAM3"	0.963643451800367	0.000237369730488241	0.0216526407487273	"TAK-901"
"SPIDR"	0.184907913366036	0.000270518419294215	0.0239909761111111	"TAK-901"
"NCALD"	0.857251448386555	0.000376759488975438	0.0313791511774499	"TAK-901"
"SASH3"	0.346613950973127	0.000399481803615754	0.0327028779062538	"TAK-901"
"PTPRK"	0.890969900278244	0.000469238274732723	0.0358418124447478	"TAK-901"
"SLAMF7"	0.407544072789991	0.000485344551622693	0.036603386735765	"TAK-901"
"IL32"	1.20213338932507	0.000501392750248963	0.0375182793897232	"TAK-901"
"RHOC"	0.615152694594432	0.000515280078668299	0.0382585472363176	"TAK-901"
"SLC12A6"	0.73786613837994	0.000523633149133174	0.0382851778808973	"TAK-901"
"GALNS"	0.411881337696821	0.00058191755554951	0.0412859729411349	"TAK-901"
"SMIM24"	1.32003463858299	0.000597893876850658	0.0418002011129606	"TAK-901"
"TRPV2"	0.859065581693726	0.000641594496336015	0.0443440571967097	"TAK-901"
"ITGB2"	0.935436554944084	0.000643539773474906	0.0443440571967097	"TAK-901"
"ZNF329"	0.40266802274679	0.000663789106789443	0.0454126576059235	"TAK-901"
"CC2D1B"	0.263320025957028	0.000723096995966856	0.0491193122508549	"TAK-901"
"CD5"	1.05031706980347	0.00073457445774227	0.0495475644806723	"TAK-901"
"GLDC"	2.07161061077899	0.000771046455180532	0.0512852982480495	"TAK-901"
"GATA3"	0.986823489175614	0.000844202646123586	0.0557639513418738	"TAK-901"
"USP40"	0.867692248864104	0.000859540996611258	0.0562401841789007	"TAK-901"
"ARL4C"	1.61817222926227	0.000863155885811068	0.0562401841789007	"TAK-901"
"FANCF"	0.163020570716016	0.000876265292797235	0.0563474379835543	"TAK-901"
"DST"	0.558517968593891	0.000929091388521958	0.0585449823635744	"TAK-901"
"NLRP3"	0.747867875056146	0.00102927844871392	0.0627925412852351	"TAK-901"
"EPDR1"	1.3993503610327	0.00104780020992071	0.0635179139912694	"TAK-901"
"STMN3"	0.897692817592703	0.00111573906563278	0.0659663504359925	"TAK-901"
"USP20"	0.397382969548291	0.00117025722249238	0.0683458760794635	"TAK-901"
"CENPN"	0.212372846087644	0.00120937910986312	0.0699352547282562	"TAK-901"
"SMAD2"	0.154375920988093	0.0012636725258971	0.0720443776966813	"TAK-901"
"HINFP"	0.183066713901051	0.00129568589235965	0.0734324229409511	"TAK-901"
"IL17RA"	0.580560370052387	0.00131302924468113	0.0735449947693328	"TAK-901"
"CCDC134"	0.343367704696315	0.00133558087874001	0.0743732189335572	"TAK-901"
"LNX2"	0.240463671466418	0.00135952448933089	0.075268933865961	"TAK-901"
"CDK6"	0.561117211559498	0.00137035118369841	0.0754323197555367	"TAK-901"
"KMT2D"	0.353591916019503	0.00138091525694599	0.0755794647487355	"TAK-901"
"ICE1"	0.106316231871299	0.0014183222816765	0.0771857432607814	"TAK-901"
"MLEC"	0.198138340939463	0.00146202152743224	0.0782304032946704	"TAK-901"
"PRKRA"	0.19432124180568	0.00150369538313531	0.080013302109278	"TAK-901"
"TFPT"	0.193757468339773	0.00155798127624838	0.0824438931707567	"TAK-901"
"MSL2"	0.375535995042365	0.00164002563829983	0.08490900304668	"TAK-901"
"RTN4"	0.240935545382509	0.00172538782812611	0.0883730728224167	"TAK-901"
"UBQLN2"	0.117509638863015	0.00175901369919872	0.0886728063732912	"TAK-901"
"CD109"	0.593381406127217	0.00178766489706477	0.0891784082504499	"TAK-901"
"DOK2"	0.958198641745101	0.00182477196849511	0.0905578544779592	"TAK-901"
"MAP7"	1.36894677725701	0.00189231989633857	0.092946871626312	"TAK-901"
"ARHGEF6"	0.450415412540057	0.00191576430845988	0.0931368074295824	"TAK-901"
"TBC1D8B"	0.827395260571173	0.00192331970031138	0.0931368074295824	"TAK-901"
"FRYL"	0.408148303139322	0.00195256016354527	0.0939779962132492	"TAK-901"
"RHOT1"	0.179819533970838	0.00199147989160872	0.0953719720091416	"TAK-901"
"AC005747.1"	0.922541141991764	0.00205356664038626	0.0975991382376633	"TAK-901"
"GALK2"	0.341432800923727	0.00206895710333303	0.0975991382376633	"TAK-901"
"SHPRH"	0.177191190992047	0.00207874547927368	0.0975991382376633	"TAK-901"
"SFXN3"	0.384710508600211	0.00211936181332064	0.0985400361552672	"TAK-901"
"FERMT3"	0.251912384161351	0.00223017324613148	0.102330327988753	"TAK-901"
"CAPG"	1.26619745058557	0.00224361754830217	0.102330327988753	"TAK-901"
"CBX7"	0.376464169117976	0.0023653507025606	0.105866023500586	"TAK-901"
"ZNF160"	0.351360684785949	0.00238836746810541	0.106398993532621	"TAK-901"
"SPN"	0.514991828973981	0.00241658321400203	0.106932595374868	"TAK-901"
"TMEM230"	0.355581282056747	0.00242267416959138	0.106932595374868	"TAK-901"
"CD3D"	0.869994044121955	0.00246357715990987	0.107568617598782	"TAK-901"
"WT1"	1.26105552050737	0.00252455422078445	0.108884047551365	"TAK-901"
"DNM2"	0.195360358065566	0.0025983028264359	0.110606864318236	"TAK-901"
"TF"	0.721661713669045	0.00268374382624098	0.113193881313652	"TAK-901"
"ACOX1"	0.515140323592937	0.00269452964496895	0.113193881313652	"TAK-901"
"CPT1A"	0.538512166427743	0.00273618714949081	0.113944350077491	"TAK-901"
"WDR37"	0.273190792977826	0.00277752091686048	0.115164914899089	"TAK-901"
"RANBP10"	0.121288542499689	0.00279601575987568	0.115396819873311	"TAK-901"
"CDCA7"	0.24022586127449	0.00280721017232005	0.115396819873311	"TAK-901"
"MAFG"	0.274668026612538	0.00299122230938147	0.120377845711159	"TAK-901"
"SRP72"	0.0903872106091501	0.00301787627450983	0.120868017875966	"TAK-901"
"ZNF397"	0.358244282687233	0.00303298633569213	0.120868017875966	"TAK-901"
"MELTF"	0.630238933880464	0.00304394862302821	0.120868017875966	"TAK-901"
"CES2"	0.442657437780197	0.00309362441633572	0.121937179669397	"TAK-901"
"ARSK"	0.61715911378545	0.00320916640216342	0.12554583015428	"TAK-901"
"PPIC"	0.540384953658713	0.00321581124392599	0.12554583015428	"TAK-901"
"GMFG"	0.247627590543972	0.00322994355923997	0.12554583015428	"TAK-901"
"RAB3GAP2"	0.199882215121326	0.00323760910921978	0.12554583015428	"TAK-901"
"KIAA0513"	0.704925895132283	0.00347315837754477	0.132007583095729	"TAK-901"
"LYZ"	0.646351149891732	0.00373432006913809	0.139172442109746	"TAK-901"
"MIS12"	0.186875423847491	0.00384943489960475	0.142354777870325	"TAK-901"
"STOML1"	0.415943139690968	0.00399799834784206	0.145331065682533	"TAK-901"
"EPHB6"	0.741723046663341	0.00400578422845987	0.145331065682533	"TAK-901"
"CDKN2D"	0.620799150796383	0.00406740035973373	0.14700966281332	"TAK-901"
"ZNF226"	0.382629435871892	0.00428193221631813	0.152462255642732	"TAK-901"
"MYEF2"	0.925878190410425	0.00436455770334019	0.15482864326886	"TAK-901"
"RICTOR"	0.19164395657481	0.00441458897651752	0.156025583826881	"TAK-901"
"DENND1C"	0.8249925559977	0.00467875298192173	0.162956712948532	"TAK-901"
"SSH2"	0.388168938331688	0.00477111620367564	0.164429040716334	"TAK-901"
"CFAP410"	0.265344453058582	0.00480176271780952	0.164429040716334	"TAK-901"
"LACTB2"	1.01097720538466	0.00485566199234933	0.16491577876354	"TAK-901"
"RRAS"	0.353010419591869	0.00487274643872226	0.16491577876354	"TAK-901"
"TAF5L"	0.120016986767028	0.0049056257445982	0.165016410245334	"TAK-901"
"SEPTIN1"	0.493929501120082	0.00491017716850283	0.165016410245334	"TAK-901"
"TRIM36"	0.676792295312396	0.00495847123875518	0.166056774562228	"TAK-901"
"PAGE5"	1.28772792101084	0.00500623659351992	0.166641453649566	"TAK-901"
"METTL9"	0.155341394773236	0.00501072652443883	0.166641453649566	"TAK-901"
"RAB32"	0.977996855930959	0.00506244360748082	0.167440671161053	"TAK-901"
"KMT2E"	0.387456605356488	0.00506972172026576	0.167440671161053	"TAK-901"
"CRMP1"	1.11672797186559	0.0051937448485706	0.170361945752086	"TAK-901"
"MRC2"	0.769164245995158	0.00541242458218169	0.17632721989162	"TAK-901"
"CCHCR1"	0.229037616507791	0.0054655723286948	0.177455090726233	"TAK-901"
"ZKSCAN4"	0.158624449973693	0.00560799311544913	0.179915934202748	"TAK-901"
"AKR7A2"	0.129170588040763	0.00561650285306134	0.179915934202748	"TAK-901"
"LZTFL1"	0.61333877123176	0.00563862348064271	0.18002245232532	"TAK-901"
"CERT1"	0.182651839714624	0.00571501572978468	0.181038116854394	"TAK-901"
"FOXN3"	0.213002277125361	0.00572714025964517	0.181038116854394	"TAK-901"
"SERINC3"	0.196069009248373	0.00606192940751035	0.187900193738298	"TAK-901"
"PFKFB4"	0.382835537204553	0.00611229596803685	0.188850228328571	"TAK-901"
"NFATC3"	0.45370167835191	0.00647054248519378	0.197638072067222	"TAK-901"
"RAB1B"	0.10375282562733	0.00668117004666243	0.202507109832066	"TAK-901"
"BTBD11"	1.51278454256937	0.00675679217286129	0.204153171708724	"TAK-901"
"CLK1"	0.168614874816182	0.0068167370759845	0.2050247173344	"TAK-901"
"CALR"	0.245890045478571	0.00688998435589286	0.206225844252318	"TAK-901"
"LRP12"	0.482800244857406	0.00704653340409088	0.209601543305536	"TAK-901"
"MAP7D1"	0.385056186010154	0.00707447708362357	0.209781243055562	"TAK-901"
"CD82"	0.801394084529748	0.00711603266095414	0.210362224773515	"TAK-901"
"ST3GAL4"	0.385042074423548	0.00727159935678399	0.212988925502376	"TAK-901"
"GPHN"	0.898912190838478	0.00733864631188394	0.214297421875684	"TAK-901"
"OGDHL"	1.00358379582113	0.00748143101809166	0.216076984921542	"TAK-901"
"SLC7A3"	1.2032402360487	0.00751238629973621	0.216076984921542	"TAK-901"
"GSN"	0.688366063187125	0.00765541821394425	0.2188764049348	"TAK-901"
"TAB1"	0.0622821712366824	0.00778278935821129	0.219892496970347	"TAK-901"
"SALL2"	0.802089936728687	0.00787648890957022	0.221885325811363	"TAK-901"
"SERPINB3"	0.702509018094264	0.00800965582666207	0.222124943591064	"TAK-901"
"RHOG"	0.350415976515367	0.00802414183363002	0.222124943591064	"TAK-901"
"RING1"	0.339941059870668	0.00808873042872721	0.223267608202736	"TAK-901"
"LANCL1"	0.227271952734371	0.00815963989819385	0.223934186088541	"TAK-901"
"EDARADD"	1.81592696395649	0.00840009186727935	0.227343920748927	"TAK-901"
"CASC4"	0.187768177502311	0.0084241442346456	0.227343920748927	"TAK-901"
"PTPN6"	0.962733798850355	0.00868388329579269	0.232817117632296	"TAK-901"
"GLUL"	1.22485854567478	0.00868880237424451	0.232817117632296	"TAK-901"
"JARID2"	0.851685935185744	0.0087020806131094	0.232817117632296	"TAK-901"
"CPS1"	0.749215187859174	0.00873496704688662	0.233046001044791	"TAK-901"
"ESYT1"	0.422859072433904	0.00890595268568456	0.23694781895413	"TAK-901"
"BRPF3"	0.432269873118312	0.00902160386292271	0.238698679002966	"TAK-901"
"MTF1"	0.2119173904526	0.00907857806197665	0.239544409580199	"TAK-901"
"SLC4A4"	0.723415980373983	0.00934437995723337	0.243207802256471	"TAK-901"
"GRK3"	0.825627393648116	0.00947197977254956	0.245196276382377	"TAK-901"
"DTX3"	1.18208768488154	0.00992527619518298	0.254274391147093	"TAK-901"
"SGSM3"	0.599487763977701	7.20320448730014e-06	0.0793360942231237	"Talazoparib"
"ARHGAP42"	0.613809054886789	1.86783319038214e-05	0.102861573794345	"Talazoparib"
"PXDN"	0.94459625898972	4.56490162070991e-05	0.104711997887521	"Talazoparib"
"VPREB1"	1.22969784518668	4.98411952332851e-05	0.104711997887521	"Talazoparib"
"CHML"	0.494783077461434	0.000106328471293059	0.130122420313527	"Talazoparib"
"ADD2"	1.21459287774146	0.000136674952011331	0.15053379214528	"Talazoparib"
"USP43"	0.781090148783172	0.00015428054714894	0.154476904208948	"Talazoparib"
"PKD2"	0.588574403804624	0.000204401577494177	0.157873317298209	"Talazoparib"
"SH2D4B"	1.81152441936665	0.00021500814957991	0.157873317298209	"Talazoparib"
"TGFBR2"	0.992947747161697	0.000242218819834742	0.162844255038654	"Talazoparib"
"FLI1"	0.781989008367256	0.000300740100681444	0.180576389005869	"Talazoparib"
"ATXN7"	0.230033681139848	0.000345856295036201	0.180576389005869	"Talazoparib"
"IBTK"	0.395168488702527	0.000356563706699123	0.180576389005869	"Talazoparib"
"AKAP12"	1.48542933786354	0.000374640953488192	0.180576389005869	"Talazoparib"
"RNF122"	0.92302961940445	0.000377088882071454	0.180576389005869	"Talazoparib"
"STK39"	0.477850860558732	0.000562190132223178	0.200924925087703	"Talazoparib"
"PDLIM1"	0.89633719300062	0.000674979319797077	0.200924925087703	"Talazoparib"
"CLEC14A"	0.937605028264997	0.000715408251366408	0.201191547279491	"Talazoparib"
"LILRB4"	1.27721454567797	0.000770344598854199	0.201191547279491	"Talazoparib"
"ZNF100"	0.310849453119318	0.000829681044000428	0.201191547279491	"Talazoparib"
"MTCL1"	1.07622699734809	0.00084899468021682	0.201191547279491	"Talazoparib"
"GPR176"	1.09242661715995	0.000889774267262527	0.201191547279491	"Talazoparib"
"ZNF486"	0.922566234964686	0.000895077702623484	0.201191547279491	"Talazoparib"
"BACH2"	0.824454070966487	0.000945954799729907	0.204289140475004	"Talazoparib"
"CREBL2"	1.53863663977217	0.00105308335807027	0.212846606828465	"Talazoparib"
"DOCK10"	0.632988466516554	0.00105969685417113	0.212846606828465	"Talazoparib"
"DPY19L3"	0.450495907983278	0.0012161115234495	0.227021225750387	"Talazoparib"
"PHACTR3"	1.7159769089558	0.00124981876539743	0.229425064701454	"Talazoparib"
"NEURL1B"	0.76621729749694	0.00139851336506912	0.229710028710937	"Talazoparib"
"CEMIP2"	0.649876690998644	0.00139980329013745	0.229710028710937	"Talazoparib"
"CD53"	0.533379940720419	0.00143034099022537	0.229710028710937	"Talazoparib"
"KDM3B"	0.261134038664346	0.00143529458440381	0.229710028710937	"Talazoparib"
"EHBP1L1"	0.392647678825501	0.00152153042434528	0.229710028710937	"Talazoparib"
"SPINDOC"	0.205134205306438	0.00154376650599376	0.229710028710937	"Talazoparib"
"CBX2"	0.433301099658903	0.00158031269845851	0.229710028710937	"Talazoparib"
"SLC15A4"	0.87192464254356	0.00159142283755377	0.229710028710937	"Talazoparib"
"NLRP3"	0.962436326782278	0.0016906650199188	0.229710028710937	"Talazoparib"
"TBC1D1"	0.4394643879766	0.00169355023962037	0.229710028710937	"Talazoparib"
"CDYL"	0.526944638047563	0.00176513263063129	0.229710028710937	"Talazoparib"
"VIM"	0.576185006834194	0.00176898010812928	0.229710028710937	"Talazoparib"
"ITGB7"	0.604130881939407	0.001778359002655	0.229710028710937	"Talazoparib"
"TMCC3"	0.68566355926115	0.00185955084836907	0.231764718718883	"Talazoparib"
"C1orf167"	0.324164618412102	0.00186332173509551	0.231764718718883	"Talazoparib"
"IGFBP7"	1.2123274781047	0.00190739143974368	0.233422325748187	"Talazoparib"
"DECR1"	0.384133971709121	0.00203115504560286	0.238943416549076	"Talazoparib"
"APOL3"	0.783018480031758	0.00215447943668198	0.244909568101103	"Talazoparib"
"IFIT5"	0.630562084447035	0.00219488431568969	0.244909568101103	"Talazoparib"
"GNAI1"	1.23215962701415	0.00220019519180034	0.244909568101103	"Talazoparib"
"SNCB"	1.22798883766349	0.00222664558300571	0.244909568101103	"Talazoparib"
"CCN2"	1.0056376051285	0.00226839613511628	0.244909568101103	"Talazoparib"
"ANKS1B"	1.3517452182154	0.00230640180269168	0.244909568101103	"Talazoparib"
"MPP7"	1.0119185841272	0.00234623122058879	0.244909568101103	"Talazoparib"
"TLE4"	0.957108738708933	0.00236618626017789	0.244909568101103	"Talazoparib"
"CD9"	1.45137661317119	0.00236986526071952	0.244909568101103	"Talazoparib"
"IRF2BP2"	0.373961114976398	0.00237927399553459	0.244909568101103	"Talazoparib"
